TransactionID,Amount,Timestamp,TransactionLocation,IsFraud
2084,909.3109857,57:31.1,Bengaluru,0
3697,961.5308322,57:31.1,Chennai,0
4986,153.9913556,57:31.1,Mumbai,0
3484,921.3862047,57:31.1,Mumbai,0
7241,819.6084258,57:31.1,Mumbai,0
3147,895.4507431,57:31.1,Chennai,0
1944,707.9732538,57:31.1,Chennai,0
5823,708.8749622,57:31.1,Indore,0
2721,898.6620441,57:31.1,Chennai,0
601,169.766128,57:31.1,Chennai,0
1971,25.16757213,57:31.1,Mumbai,0
6135,19.01097995,57:31.1,Bengaluru,0
625,618.6365168,57:31.1,Bengaluru,0
2180,513.1420984,57:31.1,Mumbai,0
7474,513.2371499,57:31.1,Mumbai,0
8141,3046.701372,57:31.1,Chicago,1
875,26.3609693,57:31.1,Mumbai,0
4000,162.205991,57:31.1,Chennai,0
5166,984.6698231,57:31.1,Indore,0
1168,507.960266,57:31.1,Chennai,0
1249,920.927,57:31.1,Mumbai,0
3229,106.240139,57:31.1,Bengaluru,0
3280,791.7666444,57:31.1,Chennai,0
7115,517.6008129,57:31.1,Bengaluru,0
7633,326.2555514,57:31.1,Mumbai,0
1210,997.1273757,57:31.1,Bengaluru,0
5070,12.99102425,57:31.1,Indore,0
2013,906.5310159,57:31.1,Bengaluru,0
932,835.0953066,57:31.1,Bengaluru,0
1989,437.4138519,57:31.1,Mumbai,0
6337,169.0683425,57:31.1,Mumbai,0
1001,185.9477959,57:31.1,Mumbai,0
7760,197.2448739,57:31.1,Mumbai,0
6828,214.3239404,57:31.1,Bengaluru,0
6367,357.4137199,57:31.1,Indore,0
217,326.0742985,57:31.1,Indore,0
7584,121.0390995,57:31.1,Mumbai,0
2448,195.4292129,57:31.1,Mumbai,0
2000,282.9048876,57:31.1,Mumbai,0
5356,406.2396142,57:31.1,Mumbai,0
1499,380.4059944,57:31.1,Chennai,0
5033,564.8521712,57:31.1,Mumbai,0
6929,698.3724759,57:31.1,Indore,0
6236,843.3017202,57:31.1,Mumbai,0
2734,957.8320112,57:31.1,Indore,0
6963,953.7499229,57:31.1,Mumbai,0
7413,254.8931328,57:31.1,Mumbai,0
756,794.2311641,57:31.1,Mumbai,0
1679,174.3509905,57:31.1,Bengaluru,0
1599,86.57259135,57:31.1,Bengaluru,0
6916,173.584561,57:31.1,Mumbai,0
947,137.7487444,57:31.1,Bengaluru,0
1601,192.6754574,57:31.1,Chennai,0
7406,217.5974617,57:31.1,Indore,0
2486,981.0063908,57:31.1,Chennai,0
7441,639.6236203,57:31.1,Indore,0
5520,644.2640491,57:31.1,Indore,0
3329,141.1841937,57:31.1,Indore,0
6546,87.0299944,57:31.1,Chennai,0
4296,297.0294761,57:31.1,Mumbai,0
5403,958.1799817,57:31.1,Indore,0
3520,211.5823084,57:31.1,Bengaluru,0
830,452.7657229,57:31.1,Indore,0
5396,372.6715242,57:31.1,Chennai,0
5892,586.6492633,57:31.1,Chennai,0
1981,186.9153164,57:31.1,Bengaluru,0
558,29.75389364,57:31.1,Bengaluru,0
186,660.324062,57:31.1,Bengaluru,0
801,707.5313957,57:31.1,Bengaluru,0
7712,367.3853243,57:31.1,Mumbai,0
1451,497.6775892,57:31.1,Mumbai,0
7105,262.4096953,57:31.1,Bengaluru,0
1501,519.5627034,57:31.1,Indore,0
5139,683.4311714,57:31.1,Mumbai,0
6697,662.1984519,57:31.1,Bengaluru,0
5583,826.5639213,57:31.1,Bengaluru,0
7889,317.2858324,57:31.1,Mumbai,0
6079,552.1606596,57:31.1,Chennai,0
4887,343.5867331,57:31.1,Indore,0
2276,601.0504155,57:31.1,Mumbai,0
479,969.3332331,57:31.1,Indore,0
1074,18.8560608,57:31.1,Indore,0
4439,992.5221055,57:31.1,Indore,0
2833,119.384121,57:31.1,Chennai,0
2246,521.9242434,57:31.1,Chennai,0
664,237.9895649,57:31.1,Bengaluru,0
7443,135.0682239,57:31.1,Bengaluru,0
5525,529.1786126,57:31.1,Mumbai,0
4715,513.3618676,57:31.1,Indore,0
6680,528.0520428,57:31.1,Mumbai,0
214,225.0450402,57:31.1,Bengaluru,0
3922,400.8120636,57:31.1,Indore,0
4376,483.8109907,57:31.1,Mumbai,0
7555,630.9581086,57:31.1,Mumbai,0
3430,587.3495701,57:31.1,Indore,0
275,511.8310565,57:31.1,Bengaluru,0
5170,769.292072,57:31.1,Bengaluru,0
5843,94.46584751,57:31.1,Indore,0
4904,308.3714104,57:31.1,Chennai,0
854,898.1562352,57:31.1,Chennai,0
3854,938.5436761,57:31.1,Indore,0
2201,976.8235282,57:31.1,Mumbai,0
4777,1.597340896,57:31.1,Mumbai,0
3865,106.7684439,57:31.1,Mumbai,0
2111,141.5708165,57:31.1,Bengaluru,0
7577,581.216033,57:31.1,Mumbai,0
5268,469.9374351,57:31.1,Indore,0
1669,117.2500315,57:31.1,Chennai,0
596,474.4876786,57:31.1,Indore,0
5871,211.5523363,57:31.1,Chennai,0
3646,155.3377118,57:31.1,Indore,0
7891,151.3450026,57:31.1,Chennai,0
2607,47.80505662,57:31.1,Mumbai,0
4611,339.9014205,57:31.1,Indore,0
259,570.4911089,57:31.1,Chennai,0
5160,226.5637626,57:31.1,Chennai,0
2953,714.6123091,57:31.1,Mumbai,0
4287,872.0411482,57:31.1,Mumbai,0
1339,73.12621057,57:31.1,Indore,0
3727,62.74665223,57:31.1,Mumbai,0
4247,251.6282208,57:31.1,Mumbai,0
354,163.7714927,57:31.1,Bengaluru,0
2402,72.64017696,57:31.1,Chennai,0
174,227.2692794,57:31.1,Chennai,0
7421,197.0380474,57:31.1,Mumbai,0
6930,638.5017626,57:31.1,Chennai,0
5532,134.2829192,57:31.1,Bengaluru,0
589,128.9177931,57:31.1,Bengaluru,0
2775,547.0305649,57:31.1,Chennai,0
3381,368.9788666,57:31.1,Bengaluru,0
934,526.1644921,57:31.1,Chennai,0
7389,286.9727763,57:31.1,Bengaluru,0
3088,16.3794968,57:31.1,Indore,0
180,138.3834232,57:31.1,Indore,0
2031,198.8995351,57:31.1,Chennai,0
1131,723.6966936,57:31.1,Chennai,0
7557,189.4436142,57:31.1,Indore,0
5366,990.2948854,57:31.1,Mumbai,0
5845,873.66073,57:31.1,Indore,0
7819,906.038024,57:31.1,Indore,0
3572,538.4846827,57:31.1,Bengaluru,0
261,615.3922195,57:31.1,Bengaluru,0
7983,688.6047054,57:31.1,Bengaluru,0
5101,449.6294356,57:31.1,Chennai,0
1806,774.8788777,57:31.1,Mumbai,0
4885,110.7532506,57:31.1,Mumbai,0
8167,4318.189637,57:31.1,Chicago,1
1825,644.2603493,57:31.1,Indore,0
3451,455.3095782,57:31.1,Indore,0
1798,73.01225166,57:31.1,Bengaluru,0
994,590.6404362,57:31.1,Mumbai,0
7750,662.7094881,57:31.1,Chennai,0
6823,975.2692907,57:31.1,Mumbai,0
2117,440.8830949,57:31.1,Indore,0
4450,731.1394754,57:31.1,Bengaluru,0
3142,920.8458419,57:31.1,Bengaluru,0
5865,718.350093,57:31.1,Mumbai,0
4667,106.295976,57:31.1,Indore,0
7622,566.2972105,57:31.1,Chennai,0
483,455.0865237,57:31.1,Indore,0
1658,306.2187863,57:31.1,Mumbai,0
8,866.3099696,57:31.1,Mumbai,0
5941,411.716151,57:31.1,Chennai,0
1256,430.875589,57:31.1,Indore,0
7295,161.5526358,57:31.1,Mumbai,0
7634,983.6137024,57:31.1,Bengaluru,0
2091,775.8362391,57:31.1,Chennai,0
291,31.46974969,57:31.1,Indore,0
4196,187.4532999,57:31.1,Bengaluru,0
7435,24.02404132,57:31.1,Indore,0
6924,566.3227165,57:31.1,Mumbai,0
541,954.0969762,57:31.1,Indore,0
2576,640.8355661,57:31.1,Mumbai,0
6131,376.5952507,57:31.1,Indore,0
7136,738.8005004,57:31.1,Chennai,0
1364,631.9286599,57:31.1,Chennai,0
3388,557.7798324,57:31.1,Indore,0
140,971.8103006,57:31.1,Chennai,0
1560,900.1231003,57:31.1,Chennai,0
2650,458.2419056,57:31.1,Indore,0
5611,77.89221383,57:31.1,Indore,0
7022,816.9765762,57:31.1,Chennai,0
5899,952.3117505,57:31.1,Chennai,0
7931,821.9796578,57:31.1,Mumbai,0
4580,645.9569745,57:31.1,Chennai,0
556,404.0793833,57:31.1,Bengaluru,0
6420,505.6104402,57:31.1,Indore,0
788,401.4505653,57:31.1,Chennai,0
5118,482.5353224,57:31.1,Chennai,0
7190,605.4661822,57:31.1,Mumbai,0
1828,968.5202888,57:31.1,Mumbai,0
223,94.58109306,57:31.1,Mumbai,0
5286,709.9616722,57:31.1,Bengaluru,0
7532,120.1524004,57:31.1,Chennai,0
5550,136.5258057,57:31.1,Mumbai,0
5409,321.6760486,57:31.1,Mumbai,0
7742,164.7677892,57:31.1,Mumbai,0
2613,247.5770453,57:31.1,Indore,0
666,153.70628,57:31.1,Bengaluru,0
7643,438.8603094,57:31.1,Indore,0
241,940.5181258,57:31.1,Indore,0
1931,580.4038036,57:31.1,Bengaluru,0
1908,368.5728106,57:31.1,Indore,0
4380,506.191047,57:31.1,Bengaluru,0
7741,604.1513887,57:31.1,Mumbai,0
1757,959.6170677,57:31.1,Chennai,0
1612,651.2264917,57:31.1,Mumbai,0
3929,688.3575115,57:31.1,Indore,0
3997,335.0667778,57:31.1,Bengaluru,0
6008,73.82555342,57:31.1,Chennai,0
3059,76.50803024,57:31.1,Bengaluru,0
853,210.6956875,57:31.1,Chennai,0
3191,308.4880358,57:31.1,Indore,0
2633,5.358906381,57:31.1,Mumbai,0
4731,121.2432126,57:31.1,Indore,0
4608,183.6305752,57:31.1,Indore,0
4045,411.7792854,57:31.1,Mumbai,0
443,374.896525,57:31.1,Indore,0
2845,577.5454635,57:31.1,Chennai,0
5669,57.15769155,57:31.1,Indore,0
3051,206.1276058,57:31.1,Mumbai,0
6922,49.41576824,57:31.1,Chennai,0
4738,349.4830756,57:31.1,Mumbai,0
4295,396.9163129,57:31.1,Chennai,0
2742,226.1558867,57:31.1,Chennai,0
2376,276.1057931,57:31.1,Bengaluru,0
1142,348.4613987,57:31.1,Bengaluru,0
3671,238.2410782,57:31.1,Indore,0
6253,338.1395687,57:31.1,Indore,0
3885,886.2955904,57:31.1,Mumbai,0
5610,459.8443845,57:31.1,Chennai,0
728,795.4720445,57:31.1,Bengaluru,0
5260,877.8716555,57:31.1,Mumbai,0
3971,973.8266129,57:31.1,Mumbai,0
7613,902.0141917,57:31.1,Chennai,0
3897,147.2898203,57:31.1,Mumbai,0
7709,537.8418113,57:31.1,Chennai,0
5131,559.6589136,57:31.1,Bengaluru,0
1814,21.92401607,57:31.1,Bengaluru,0
3339,597.5581507,57:31.1,Bengaluru,0
3998,395.177743,57:31.1,Bengaluru,0
6410,940.7494975,57:31.1,Bengaluru,0
1406,475.1562449,57:31.1,Indore,0
5195,205.5976066,57:31.1,Mumbai,0
2431,603.3399336,57:31.1,Mumbai,0
387,282.752538,57:31.1,Indore,0
6847,416.8686436,57:31.1,Mumbai,0
2433,984.02915,57:31.1,Mumbai,0
7755,247.9588677,57:31.1,Chennai,0
4458,140.8473893,57:31.1,Bengaluru,0
6776,287.9704372,57:31.1,Indore,0
2303,513.1550582,57:31.1,Mumbai,0
5934,988.0259481,57:31.1,Indore,0
7632,603.6189135,57:31.1,Bengaluru,0
1090,232.4400297,57:31.1,Mumbai,0
2001,262.4439781,57:31.1,Bengaluru,0
1769,376.5123969,57:31.1,Mumbai,0
6042,127.9833804,57:31.1,Chennai,0
8116,475.4370883,57:31.1,Houston,1
6785,729.5110088,57:31.1,Chennai,0
2323,608.2973089,57:31.1,Indore,0
1244,844.9384449,57:31.1,Mumbai,0
5626,843.8850639,57:31.1,Chennai,0
7306,913.8137665,57:31.1,Mumbai,0
3160,293.0907273,57:31.1,Indore,0
5945,965.6442215,57:31.1,Chennai,0
804,607.1083313,57:31.1,Chennai,0
1751,535.7748213,57:31.1,Chennai,0
7291,722.6511341,57:31.1,Chennai,0
6849,599.4120332,57:31.1,Indore,0
2352,913.3736606,57:31.1,Bengaluru,0
4491,261.9012701,57:31.1,Chennai,0
2256,572.2005797,57:31.1,Indore,0
3770,117.4664915,57:31.1,Chennai,0
2807,757.5528969,57:31.1,Bengaluru,0
2682,835.6447455,57:31.1,Mumbai,0
1927,588.6140647,57:31.1,Indore,0
640,377.9068789,57:31.1,Mumbai,0
4294,908.1105269,57:31.1,Indore,0
4649,873.1701039,57:31.1,Indore,0
3640,208.3333953,57:31.1,Chennai,0
4053,823.4499395,57:31.1,Bengaluru,0
2212,805.1018701,57:31.1,Mumbai,0
2527,211.4942589,57:31.1,Chennai,0
3961,574.3759162,57:31.1,Mumbai,0
7836,456.2051607,57:31.1,Chennai,0
7783,879.3251332,57:31.1,Chennai,0
1305,709.3514589,57:31.1,Mumbai,0
4979,1.942471852,57:31.1,Indore,0
5754,780.9186049,57:31.1,Bengaluru,0
2372,845.7587586,57:31.1,Mumbai,0
4080,227.0461576,57:31.1,Indore,0
5576,129.2215767,57:31.1,Chennai,0
2451,270.9774444,57:31.1,Chennai,0
7052,527.7278948,57:31.1,Indore,0
4213,544.8005427,57:31.1,Mumbai,0
18,525.2316752,57:31.1,Chennai,0
2605,1.134558311,57:31.1,Chennai,0
6641,756.5996987,57:31.1,Indore,0
8049,4061.455418,57:31.1,Austin,1
6624,541.2862369,57:31.1,Bengaluru,0
6203,920.1200125,57:31.1,Mumbai,0
8185,456.1425636,57:31.1,New York,1
1982,802.8406665,57:31.1,Bengaluru,0
6341,248.2155183,57:31.1,Chennai,0
365,941.523344,57:31.1,Chennai,0
118,187.3834888,57:31.1,Indore,0
7662,621.8429582,57:31.1,Indore,0
6809,334.3705034,57:31.1,Mumbai,0
5333,87.88005324,57:31.1,Mumbai,0
4782,187.9371461,57:31.1,Chennai,0
3857,355.3115388,57:31.1,Bengaluru,0
2945,759.2462772,57:31.1,Indore,0
7427,101.5193572,57:31.1,Mumbai,0
7941,364.1509429,57:31.1,Bengaluru,0
5703,565.0294872,57:31.1,Bengaluru,0
5582,362.9311965,57:31.1,Bengaluru,0
499,974.4204129,57:31.1,Mumbai,0
4426,393.7539824,57:31.1,Chennai,0
5395,718.2961639,57:31.1,Mumbai,0
2033,464.4685542,57:31.1,Chennai,0
7645,165.5530292,57:31.1,Mumbai,0
6714,823.9207175,57:31.1,Chennai,0
2217,829.5652702,57:31.1,Bengaluru,0
3654,171.5376549,57:31.1,Indore,0
1573,737.1368712,57:31.1,Bengaluru,0
7773,249.6945813,57:31.1,Bengaluru,0
6246,607.1094858,57:31.1,Bengaluru,0
146,37.85006041,57:31.1,Indore,0
7582,394.9468052,57:31.1,Bengaluru,0
6005,158.0466797,57:31.1,Indore,0
2060,545.8864375,57:31.1,Chennai,0
4230,190.7462003,57:31.1,Indore,0
4492,695.2581662,57:31.1,Bengaluru,0
6554,9.487083029,57:31.1,Chennai,0
4719,435.8270174,57:31.1,Mumbai,0
6778,453.9628144,57:31.1,Chennai,0
1328,789.9088086,57:31.1,Chennai,0
6559,755.1776072,57:31.1,Indore,0
7049,205.9819558,57:31.1,Bengaluru,0
364,546.0711725,57:31.1,Chennai,0
8018,4199.882531,57:31.1,Austin,1
5264,55.55569291,57:31.1,Chennai,0
7231,10.30098047,57:31.1,Mumbai,0
2159,450.9006279,57:31.1,Bengaluru,0
7846,614.9264772,57:31.1,Indore,0
1078,679.9676354,57:31.1,Indore,0
4878,696.3837817,57:31.1,Mumbai,0
5421,193.0656605,57:31.1,Chennai,0
3208,748.6074978,57:31.1,Chennai,0
3767,596.4858733,57:31.1,Bengaluru,0
3232,608.1449304,57:31.1,Bengaluru,0
3233,246.1069619,57:31.1,Indore,0
2151,335.8728393,57:31.1,Chennai,0
871,373.936007,57:31.1,Indore,0
5734,537.738398,57:31.1,Indore,0
3490,423.911809,57:31.1,Chennai,0
8061,4766.276785,57:31.1,Houston,1
3295,968.0977462,57:31.1,Bengaluru,0
6296,881.369431,57:31.1,Chennai,0
7590,75.1020194,57:31.1,Bengaluru,0
2106,317.4449154,57:31.1,Indore,0
6339,461.2514592,57:31.1,Mumbai,0
2381,822.5999513,57:31.1,Chennai,0
6409,512.5764881,57:31.1,Indore,0
5817,121.2577714,57:31.1,Bengaluru,0
3530,440.300746,57:31.1,Chennai,0
605,121.5152352,57:31.1,Mumbai,0
5474,701.8637003,57:31.1,Mumbai,0
4407,949.0316864,57:31.1,Indore,0
942,554.6238245,57:31.1,Mumbai,0
876,156.9964448,57:31.1,Chennai,0
886,179.3661174,57:31.1,Mumbai,0
2468,40.42007336,57:31.1,Chennai,0
471,13.14232022,57:31.1,Mumbai,0
5619,551.0200639,57:31.1,Indore,0
7417,305.4561519,57:31.1,Chennai,0
5269,857.9999257,57:31.1,Mumbai,0
3725,373.1364226,57:31.1,Bengaluru,0
8172,4409.14482,57:31.1,Houston,1
26,785.3907854,57:31.1,Mumbai,0
3619,796.1304608,57:31.1,Chennai,0
1017,181.3947698,57:31.1,Indore,0
1999,57.99766643,57:31.1,Indore,0
7024,792.8698143,57:31.1,Indore,0
199,887.1993378,57:31.1,Bengaluru,0
576,949.571103,57:31.1,Indore,0
7165,711.4106952,57:31.1,Chennai,0
6674,64.19015549,57:31.1,Indore,0
6158,723.6069737,57:31.1,Bengaluru,0
7156,822.9374828,57:31.1,Indore,0
6086,458.3068481,57:31.1,Bengaluru,0
5638,840.5078294,57:31.1,Mumbai,0
6301,783.1406906,57:31.1,Bengaluru,0
914,410.0022405,57:31.1,Indore,0
7847,832.3302913,57:31.1,Mumbai,0
8189,2600.286966,57:31.1,Austin,1
510,725.9937889,57:31.1,Mumbai,0
1886,462.0959169,57:31.1,Indore,0
1492,373.8785398,57:31.1,Bengaluru,0
4983,663.6473988,57:31.1,Mumbai,0
2841,393.065728,57:31.1,Bengaluru,0
7499,213.637236,57:31.1,Mumbai,0
5748,979.9754919,57:31.1,Indore,0
2793,569.9702398,57:31.1,Chennai,0
2064,459.7806377,57:31.1,Indore,0
7377,527.7835847,57:31.1,Chennai,0
1058,402.5289827,57:31.1,Bengaluru,0
3108,10.04510742,57:31.1,Indore,0
2698,312.5519941,57:31.1,Indore,0
1518,898.1325184,57:31.1,Indore,0
5571,975.6263172,57:31.1,Indore,0
196,349.860365,57:31.1,Mumbai,0
7512,995.4881271,57:31.1,Mumbai,0
2221,703.9822915,57:31.1,Chennai,0
7639,57.27694452,57:31.1,Mumbai,0
6800,527.2903489,57:31.1,Mumbai,0
4717,596.4540656,57:31.1,Indore,0
6364,470.3345171,57:31.1,Mumbai,0
903,182.2539997,57:31.1,Mumbai,0
8134,656.4172648,57:31.1,Chicago,1
442,986.6529389,57:31.1,Bengaluru,0
514,866.1978256,57:31.1,Bengaluru,0
3271,254.0191111,57:31.1,Chennai,0
4281,163.4981543,57:31.1,Indore,0
2116,152.9521789,57:31.1,Chennai,0
5410,526.5679192,57:31.1,Indore,0
3502,802.837672,57:31.1,Indore,0
6497,372.4649478,57:31.1,Indore,0
252,385.7126309,57:31.1,Indore,0
7007,534.0208791,57:31.1,Mumbai,0
567,392.8518011,57:31.1,Chennai,0
6656,418.5505395,57:31.1,Bengaluru,0
5677,580.213051,57:31.1,Bengaluru,0
3719,443.3553384,57:31.1,Indore,0
6526,998.5622458,57:31.1,Chennai,0
5951,147.4616921,57:31.1,Mumbai,0
3158,64.94234026,57:31.1,Chennai,0
1923,619.9697481,57:31.1,Chennai,0
4411,77.68130383,57:31.1,Bengaluru,0
227,973.0375442,57:31.1,Bengaluru,0
311,439.5324493,57:31.1,Mumbai,0
1257,201.324202,57:31.1,Chennai,0
161,368.4153496,57:31.1,Chennai,0
2993,553.1543686,57:31.1,Chennai,0
264,518.8113227,57:31.1,Indore,0
1126,551.3065132,57:31.1,Bengaluru,0
6824,965.8046734,57:31.1,Indore,0
1639,992.4910187,57:31.1,Chennai,0
1098,187.2518239,57:31.1,Bengaluru,0
1891,100.0789215,57:31.1,Chennai,0
6501,201.9740571,57:31.1,Bengaluru,0
7949,931.9808199,57:31.1,Chennai,0
6514,799.2830636,57:31.1,Bengaluru,0
3780,898.4880801,57:31.1,Mumbai,0
5788,819.8573258,57:31.1,Mumbai,0
6395,990.6520944,57:31.1,Chennai,0
7600,281.7928116,57:31.1,Bengaluru,0
5211,947.7384909,57:31.1,Indore,0
3822,363.1972368,57:31.1,Chennai,0
1065,421.9356453,57:31.1,Bengaluru,0
7794,652.6117419,57:31.1,Mumbai,0
2547,78.57168534,57:31.1,Chennai,0
6064,573.1997372,57:31.1,Chennai,0
3187,357.5290892,57:31.1,Bengaluru,0
1569,624.2354654,57:31.1,Chennai,0
3505,897.4684999,57:31.1,Chennai,0
3013,307.4698229,57:31.1,Chennai,0
4604,370.8619535,57:31.1,Chennai,0
6044,161.6994332,57:31.1,Mumbai,0
5561,341.6210117,57:31.1,Chennai,0
6011,803.8897584,57:31.1,Chennai,0
7545,167.6628752,57:31.1,Indore,0
2976,26.16822055,57:31.1,Mumbai,0
6458,406.3087098,57:31.1,Chennai,0
2647,956.8430157,57:31.1,Indore,0
4011,35.63803152,57:31.1,Chennai,0
4576,313.2854269,57:31.1,Mumbai,0
5687,501.1189128,57:31.1,Chennai,0
16,184.2211053,57:31.1,Indore,0
4626,682.8579383,57:31.1,Mumbai,0
924,800.0554007,57:31.1,Mumbai,0
7460,257.8389933,57:31.1,Chennai,0
4962,204.8603242,57:31.1,Bengaluru,0
3291,67.90663841,57:31.1,Bengaluru,0
3118,14.73180846,57:31.1,Indore,0
6487,950.553058,57:31.1,Chennai,0
7339,654.5815442,57:31.1,Bengaluru,0
6151,580.1916703,57:31.1,Mumbai,0
2521,692.8398991,57:31.1,Chennai,0
225,265.9371653,57:31.1,Chennai,0
4168,95.87030995,57:31.1,Chennai,0
3847,971.1797565,57:31.1,Bengaluru,0
4953,402.474395,57:31.1,Bengaluru,0
7556,450.1493071,57:31.1,Bengaluru,0
4666,709.679433,57:31.1,Indore,0
1903,761.2297693,57:31.1,Bengaluru,0
1505,380.8154232,57:31.1,Indore,0
3019,69.28484711,57:31.1,Bengaluru,0
7401,66.53516418,57:31.1,Mumbai,0
4496,610.4978141,57:31.1,Chennai,0
6726,90.562579,57:31.1,Chennai,0
3093,399.6362823,57:31.1,Chennai,0
5807,342.8832993,57:31.1,Mumbai,0
3262,508.2972589,57:31.1,Mumbai,0
13,832.6101982,57:31.1,Mumbai,0
5890,451.6789397,57:31.1,Indore,0
1378,515.3025366,57:31.1,Chennai,0
3868,676.1471022,57:31.1,Mumbai,0
6597,118.3843384,57:31.1,Bengaluru,0
2686,20.30830329,57:31.1,Bengaluru,0
4160,566.1792057,57:31.1,Indore,0
5552,385.6729977,57:31.1,Chennai,0
5830,535.2646668,57:31.1,Chennai,0
2900,38.53351931,57:31.1,Bengaluru,0
2197,460.8979129,57:31.1,Chennai,0
4218,498.6318136,57:31.1,Indore,0
229,892.1545086,57:31.1,Indore,0
1603,227.4297458,57:31.1,Mumbai,0
3334,195.7802247,57:31.1,Mumbai,0
4265,660.0305827,57:31.1,Bengaluru,0
6018,547.3685983,57:31.1,Indore,0
3512,67.94952121,57:31.1,Chennai,0
6071,949.3318906,57:31.1,Mumbai,0
434,102.0215534,57:31.1,Chennai,0
1022,298.0516584,57:31.1,Chennai,0
4529,572.5508408,57:31.1,Indore,0
7515,609.8582956,57:31.1,Chennai,0
5213,326.8942865,57:31.1,Bengaluru,0
6752,558.3213044,57:31.1,Indore,0
1536,122.7642072,57:31.1,Bengaluru,0
2879,591.539173,57:31.1,Mumbai,0
8155,3021.076502,57:31.1,Houston,1
1273,780.0711379,57:31.1,Chennai,0
1722,122.2635545,57:31.1,Chennai,0
7995,117.6873036,57:31.1,Chennai,0
6534,10.0890831,57:31.1,Bengaluru,0
7106,67.9241033,57:31.1,Mumbai,0
4521,861.8032198,57:31.1,Mumbai,0
3216,118.4337489,57:31.1,Mumbai,0
6730,807.4543877,57:31.1,Chennai,0
5633,187.4035068,57:31.1,Chennai,0
1335,974.818369,57:31.1,Chennai,0
6332,717.4642656,57:31.1,Indore,0
5175,446.3797243,57:31.1,Indore,0
5646,274.9386762,57:31.1,Mumbai,0
1845,943.1327619,57:31.1,Bengaluru,0
2325,823.9665938,57:31.1,Chennai,0
3428,624.9894341,57:31.1,Indore,0
7247,668.8781484,57:31.1,Chennai,0
7185,228.8722775,57:31.1,Mumbai,0
5233,701.3964898,57:31.1,Mumbai,0
6825,216.0537767,57:31.1,Mumbai,0
4864,335.4542528,57:31.1,Mumbai,0
7462,367.9104236,57:31.1,Chennai,0
6788,805.2882834,57:31.1,Indore,0
4310,783.6860905,57:31.1,Mumbai,0
4029,738.2129965,57:31.1,Chennai,0
7148,219.8401139,57:31.1,Mumbai,0
3908,309.1598132,57:31.1,Indore,0
520,151.2664742,57:31.1,Bengaluru,0
7475,398.8519846,57:31.1,Bengaluru,0
246,928.390244,57:31.1,Chennai,0
185,258.6836861,57:31.1,Indore,0
7780,518.7000973,57:31.1,Chennai,0
7129,325.1821425,57:31.1,Mumbai,0
309,795.3910086,57:31.1,Mumbai,0
7901,577.4433813,57:31.1,Indore,0
7286,504.5660097,57:31.1,Chennai,0
4707,785.2788571,57:31.1,Mumbai,0
3407,858.1652477,57:31.1,Chennai,0
7120,572.3256249,57:31.1,Bengaluru,0
4796,321.0808849,57:31.1,Mumbai,0
7664,500.858002,57:31.1,Indore,0
7126,482.5129228,57:31.1,Chennai,0
5654,353.1285659,57:31.1,Bengaluru,0
4097,14.66873235,57:31.1,Mumbai,0
2660,657.6961287,57:31.1,Chennai,0
3798,104.1617439,57:31.1,Bengaluru,0
2525,804.6327705,57:31.1,Chennai,0
4669,671.3419676,57:31.1,Chennai,0
2876,476.8593976,57:31.1,Mumbai,0
4505,496.7429827,57:31.1,Bengaluru,0
2406,606.1734702,57:31.1,Mumbai,0
3981,832.5311761,57:31.1,Bengaluru,0
2578,603.8896029,57:31.1,Chennai,0
2444,833.816312,57:31.1,Mumbai,0
926,23.44683901,57:31.1,Indore,0
5107,367.4315223,57:31.1,Chennai,0
2988,505.2908027,57:31.1,Mumbai,0
6248,797.6231334,57:31.1,Chennai,0
3597,230.5968991,57:31.1,Chennai,0
334,116.9565679,57:31.1,Chennai,0
1056,351.3611036,57:31.1,Bengaluru,0
3764,288.6573973,57:31.1,Indore,0
2659,212.7820606,57:31.1,Mumbai,0
5458,391.5265094,57:31.1,Bengaluru,0
2887,507.4135175,57:31.1,Chennai,0
2268,702.9311393,57:31.1,Indore,0
3930,121.2671912,57:31.1,Mumbai,0
5937,685.0404387,57:31.1,Chennai,0
2842,754.5107084,57:31.1,Mumbai,0
3576,372.0957954,57:31.1,Mumbai,0
1167,832.3020438,57:31.1,Mumbai,0
7123,534.5020771,57:31.1,Chennai,0
7743,736.217607,57:31.1,Chennai,0
7342,396.8809852,57:31.1,Bengaluru,0
7728,425.1480346,57:31.1,Bengaluru,0
4373,52.09905541,57:31.1,Chennai,0
4760,988.8517008,57:31.1,Indore,0
7082,765.341485,57:31.1,Bengaluru,0
5943,20.63183126,57:31.1,Indore,0
3914,978.3764323,57:31.1,Indore,0
7914,50.25036275,57:31.1,Indore,0
6960,956.0240788,57:31.1,Bengaluru,0
3354,507.5525871,57:31.1,Mumbai,0
4028,157.1606537,57:31.1,Indore,0
7844,465.224779,57:31.1,Bengaluru,0
4115,601.3110937,57:31.1,Mumbai,0
2206,918.1584756,57:31.1,Chennai,0
5841,417.9655589,57:31.1,Mumbai,0
4870,814.5695367,57:31.1,Indore,0
464,583.7853963,57:31.1,Chennai,0
748,544.0093083,57:31.1,Indore,0
4709,820.4330656,57:31.1,Mumbai,0
2101,915.1749783,57:31.1,Indore,0
6394,693.7074526,57:31.1,Bengaluru,0
3752,909.2660888,57:31.1,Chennai,0
